baseYmd,areaCd,areaNm,signguCd,signguNm,tAtsNm,cnctrRate
20250406,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250407,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250408,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250409,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250410,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250411,11,서울특별시,11545,금천구,쌈지 어린이공원,99.11
20250313,11,서울특별시,11545,금천구,호암산성,99.32
20250314,11,서울특별시,11545,금천구,호암산성,99.32
20250315,11,서울특별시,11545,금천구,호암산성,99.32
20250316,11,서울특별시,11545,금천구,호암산성,99.32
20250317,11,서울특별시,11545,금천구,호암산성,99.32
20250318,11,서울특별시,11545,금천구,호암산성,99.32
20250319,11,서울특별시,11545,금천구,호암산성,99.32
20250320,11,서울특별시,11545,금천구,호암산성,99.32
20250321,11,서울특별시,11545,금천구,호암산성,99.32
20250322,11,서울특별시,11545,금천구,호암산성,99.32
20250323,11,서울특별시,11545,금천구,호암산성,99.32
20250324,11,서울특별시,11545,금천구,호암산성,99.31
20250325,11,서울특별시,11545,금천구,호암산성,99.31
20250326,11,서울특별시,11545,금천구,호암산성,99.32
20250327,11,서울특별시,11545,금천구,호암산성,99.32
20250328,11,서울특별시,11545,금천구,호암산성,99.32
20250329,11,서울특별시,11545,금천구,호암산성,99.32
20250330,11,서울특별시,11545,금천구,호암산성,99.32
20250331,11,서울특별시,11545,금천구,호암산성,99.32
20250401,11,서울특별시,11545,금천구,호암산성,99.32
20250402,11,서울특별시,11545,금천구,호암산성,99.32
20250403,11,서울특별시,11545,금천구,호암산성,99.32
20250404,11,서울특별시,11545,금천구,호암산성,99.32
20250405,11,서울특별시,11545,금천구,호암산성,99.32
20250406,11,서울특별시,11545,금천구,호암산성,99.32
20250407,11,서울특별시,11545,금천구,호암산성,99.32
20250408,11,서울특별시,11545,금천구,호암산성,99.32
20250409,11,서울특별시,11545,금천구,호암산성,99.32
20250410,11,서울특별시,11545,금천구,호암산성,99.32
20250411,11,서울특별시,11545,금천구,호암산성,99.32
20250313,11,서울특별시,11560,영등포구,63스퀘어,89.64
20250314,11,서울특별시,11560,영등포구,63스퀘어,90.22
20250315,11,서울특별시,11560,영등포구,63스퀘어,89.87
20250316,11,서울특별시,11560,영등포구,63스퀘어,97.08
20250317,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250318,11,서울특별시,11560,영등포구,63스퀘어,91.48
20250319,11,서울특별시,11560,영등포구,63스퀘어,91.48
20250320,11,서울특별시,11560,영등포구,63스퀘어,90.32
20250321,11,서울특별시,11560,영등포구,63스퀘어,96.58
20250322,11,서울특별시,11560,영등포구,63스퀘어,86.52
20250323,11,서울특별시,11560,영등포구,63스퀘어,89.47
20250324,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250325,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250326,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250327,11,서울특별시,11560,영등포구,63스퀘어,91.48
20250328,11,서울특별시,11560,영등포구,63스퀘어,96.75
20250329,11,서울특별시,11560,영등포구,63스퀘어,86.52
20250330,11,서울특별시,11560,영등포구,63스퀘어,90.26
20250331,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250401,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250402,11,서울특별시,11560,영등포구,63스퀘어,92.54
20250403,11,서울특별시,11560,영등포구,63스퀘어,89.64
20250404,11,서울특별시,11560,영등포구,63스퀘어,96.58
20250405,11,서울특별시,11560,영등포구,63스퀘어,84.96
20250406,11,서울특별시,11560,영등포구,63스퀘어,89.47
20250407,11,서울특별시,11560,영등포구,63스퀘어,89.64
20250408,11,서울특별시,11560,영등포구,63스퀘어,92.53
20250409,11,서울특별시,11560,영등포구,63스퀘어,92.54
20250410,11,서울특별시,11560,영등포구,63스퀘어,89.64
20250411,11,서울특별시,11560,영등포구,63스퀘어,90.22
20250313,11,서울특별시,11560,영등포구,KBS온,73.96
20250314,11,서울특별시,11560,영등포구,KBS온,55.04
20250315,11,서울특별시,11560,영등포구,KBS온,87.04
20250316,11,서울특별시,11560,영등포구,KBS온,52.83
20250317,11,서울특별시,11560,영등포구,KBS온,68.24
20250318,11,서울특별시,11560,영등포구,KBS온,73.96
20250319,11,서울특별시,11560,영등포구,KBS온,66.42
20250320,11,서울특별시,11560,영등포구,KBS온,55.52
20250321,11,서울특별시,11560,영등포구,KBS온,52.84
20250322,11,서울특별시,11560,영등포구,KBS온,85.39
20250323,11,서울특별시,11560,영등포구,KBS온,67.12
20250324,11,서울특별시,11560,영등포구,KBS온,68.24
20250325,11,서울특별시,11560,영등포구,KBS온,66.42
20250326,11,서울특별시,11560,영등포구,KBS온,68.24
20250327,11,서울특별시,11560,영등포구,KBS온,73.96
20250328,11,서울특별시,11560,영등포구,KBS온,55.04
20250329,11,서울특별시,11560,영등포구,KBS온,85.39
20250330,11,서울특별시,11560,영등포구,KBS온,67.12
20250331,11,서울특별시,11560,영등포구,KBS온,66.42
20250401,11,서울특별시,11560,영등포구,KBS온,66.42
20250402,11,서울특별시,11560,영등포구,KBS온,68.05
20250403,11,서울특별시,11560,영등포구,KBS온,73.96
20250404,11,서울특별시,11560,영등포구,KBS온,52.84
20250405,11,서울특별시,11560,영등포구,KBS온,81.72
20250406,11,서울특별시,11560,영등포구,KBS온,67.12
20250407,11,서울특별시,11560,영등포구,KBS온,73.96
20250408,11,서울특별시,11560,영등포구,KBS온,66.42
20250409,11,서울특별시,11560,영등포구,KBS온,68.05
20250410,11,서울특별시,11560,영등포구,KBS온,73.96
20250411,11,서울특별시,11560,영등포구,KBS온,55.18
20250313,11,서울특별시,11560,영등포구,국회의사당,74.62
20250314,11,서울특별시,11560,영등포구,국회의사당,76.74
20250315,11,서울특별시,11560,영등포구,국회의사당,67.5
20250316,11,서울특별시,11560,영등포구,국회의사당,71.84
20250317,11,서울특별시,11560,영등포구,국회의사당,75.18
20250318,11,서울특별시,11560,영등포구,국회의사당,74.62
20250319,11,서울특별시,11560,영등포구,국회의사당,74.62
20250320,11,서울특별시,11560,영등포구,국회의사당,69.88
20250321,11,서울특별시,11560,영등포구,국회의사당,76.31
20250322,11,서울특별시,11560,영등포구,국회의사당,65.37
20250323,11,서울특별시,11560,영등포구,국회의사당,92.45
20250324,11,서울특별시,11560,영등포구,국회의사당,75.18
20250325,11,서울특별시,11560,영등포구,국회의사당,75.18
20250326,11,서울특별시,11560,영등포구,국회의사당,75.13
20250327,11,서울특별시,11560,영등포구,국회의사당,74.62
20250328,11,서울특별시,11560,영등포구,국회의사당,76.29
20250329,11,서울특별시,11560,영등포구,국회의사당,65.37
20250330,11,서울특별시,11560,영등포구,국회의사당,84.56
20250331,11,서울특별시,11560,영등포구,국회의사당,75.18
20250401,11,서울특별시,11560,영등포구,국회의사당,75.18
20250402,11,서울특별시,11560,영등포구,국회의사당,75.08
20250403,11,서울특별시,11560,영등포구,국회의사당,74.62
20250404,11,서울특별시,11560,영등포구,국회의사당,76.29
20250405,11,서울특별시,11560,영등포구,국회의사당,67.86
20250406,11,서울특별시,11560,영등포구,국회의사당,92.45
20250407,11,서울특별시,11560,영등포구,국회의사당,74.62
20250408,11,서울특별시,11560,영등포구,국회의사당,75.18
20250409,11,서울특별시,11560,영등포구,국회의사당,75.08
20250410,11,서울특별시,11560,영등포구,국회의사당,74.62
20250411,11,서울특별시,11560,영등포구,국회의사당,77.65
20250313,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250314,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250315,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250316,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250317,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250318,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250319,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250320,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250321,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250322,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250323,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250324,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250325,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250326,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250327,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250328,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250329,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250330,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250331,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250401,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250402,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250403,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250404,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250405,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250406,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250407,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250408,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250409,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250410,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250411,11,서울특별시,11560,영등포구,대림동 차이나타운,99.7
20250313,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250314,11,서울특별시,11560,영등포구,대림어린이공원,96.39
20250315,11,서울특별시,11560,영등포구,대림어린이공원,93.63
20250316,11,서울특별시,11560,영등포구,대림어린이공원,94.89
20250317,11,서울특별시,11560,영등포구,대림어린이공원,94.42
20250318,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250319,11,서울특별시,11560,영등포구,대림어린이공원,93.27
20250320,11,서울특별시,11560,영등포구,대림어린이공원,92.89
20250321,11,서울특별시,11560,영등포구,대림어린이공원,95.22
20250322,11,서울특별시,11560,영등포구,대림어린이공원,95.38
20250323,11,서울특별시,11560,영등포구,대림어린이공원,92.54
20250324,11,서울특별시,11560,영등포구,대림어린이공원,94.42
20250325,11,서울특별시,11560,영등포구,대림어린이공원,93.27
20250326,11,서울특별시,11560,영등포구,대림어린이공원,94.42
20250327,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250328,11,서울특별시,11560,영등포구,대림어린이공원,96.39
20250329,11,서울특별시,11560,영등포구,대림어린이공원,95.38
20250330,11,서울특별시,11560,영등포구,대림어린이공원,92.54
20250331,11,서울특별시,11560,영등포구,대림어린이공원,93.27
20250401,11,서울특별시,11560,영등포구,대림어린이공원,93.27
20250402,11,서울특별시,11560,영등포구,대림어린이공원,94.42
20250403,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250404,11,서울특별시,11560,영등포구,대림어린이공원,95.22
20250405,11,서울특별시,11560,영등포구,대림어린이공원,94.73
20250406,11,서울특별시,11560,영등포구,대림어린이공원,92.54
20250407,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250408,11,서울특별시,11560,영등포구,대림어린이공원,93.27
20250409,11,서울특별시,11560,영등포구,대림어린이공원,94.42
20250410,11,서울특별시,11560,영등포구,대림어린이공원,93.29
20250411,11,서울특별시,11560,영등포구,대림어린이공원,93.86
20250313,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250314,11,서울특별시,11560,영등포구,대림중앙시장,99.92
20250315,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250316,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250317,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250318,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250319,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250320,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250321,11,서울특별시,11560,영등포구,대림중앙시장,99.92
20250322,11,서울특별시,11560,영등포구,대림중앙시장,99.85
20250323,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250324,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250325,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250326,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250327,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250328,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250329,11,서울특별시,11560,영등포구,대림중앙시장,99.85
20250330,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250331,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250401,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250402,11,서울특별시,11560,영등포구,대림중앙시장,99.92
20250403,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250404,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250405,11,서울특별시,11560,영등포구,대림중앙시장,99.85
20250406,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250407,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250408,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250409,11,서울특별시,11560,영등포구,대림중앙시장,99.92
20250410,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250411,11,서울특별시,11560,영등포구,대림중앙시장,99.93
20250313,11,서울특별시,11560,영등포구,대신시장,99.77
20250314,11,서울특별시,11560,영등포구,대신시장,99.77
20250315,11,서울특별시,11560,영등포구,대신시장,99.77
20250316,11,서울특별시,11560,영등포구,대신시장,99.77
20250317,11,서울특별시,11560,영등포구,대신시장,99.77
20250318,11,서울특별시,11560,영등포구,대신시장,99.77
20250319,11,서울특별시,11560,영등포구,대신시장,99.77
20250320,11,서울특별시,11560,영등포구,대신시장,99.77
20250321,11,서울특별시,11560,영등포구,대신시장,99.77
20250322,11,서울특별시,11560,영등포구,대신시장,99.77
20250323,11,서울특별시,11560,영등포구,대신시장,99.77
20250324,11,서울특별시,11560,영등포구,대신시장,99.77
20250325,11,서울특별시,11560,영등포구,대신시장,99.77
20250326,11,서울특별시,11560,영등포구,대신시장,99.77
20250327,11,서울특별시,11560,영등포구,대신시장,99.77
20250328,11,서울특별시,11560,영등포구,대신시장,99.77
20250329,11,서울특별시,11560,영등포구,대신시장,99.77
20250330,11,서울특별시,11560,영등포구,대신시장,99.77
20250331,11,서울특별시,11560,영등포구,대신시장,99.77
20250401,11,서울특별시,11560,영등포구,대신시장,99.77
20250402,11,서울특별시,11560,영등포구,대신시장,99.77
20250403,11,서울특별시,11560,영등포구,대신시장,99.77
20250404,11,서울특별시,11560,영등포구,대신시장,99.77
20250405,11,서울특별시,11560,영등포구,대신시장,99.77
20250406,11,서울특별시,11560,영등포구,대신시장,99.77
20250407,11,서울특별시,11560,영등포구,대신시장,99.77
20250408,11,서울특별시,11560,영등포구,대신시장,99.77
20250409,11,서울특별시,11560,영등포구,대신시장,99.77
20250410,11,서울특별시,11560,영등포구,대신시장,99.77
20250411,11,서울특별시,11560,영등포구,대신시장,99.77
20250313,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250314,11,서울특별시,11560,영등포구,문래근린공원,64.72
20250315,11,서울특별시,11560,영등포구,문래근린공원,68.07
20250316,11,서울특별시,11560,영등포구,문래근린공원,65.11
20250317,11,서울특별시,11560,영등포구,문래근린공원,72.34
20250318,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250319,11,서울특별시,11560,영등포구,문래근린공원,81.19
20250320,11,서울특별시,11560,영등포구,문래근린공원,65.09
20250321,11,서울특별시,11560,영등포구,문래근린공원,65.09
20250322,11,서울특별시,11560,영등포구,문래근린공원,66
20250323,11,서울특별시,11560,영등포구,문래근린공원,60.08
20250324,11,서울특별시,11560,영등포구,문래근린공원,72.34
20250325,11,서울특별시,11560,영등포구,문래근린공원,81.19
20250326,11,서울특별시,11560,영등포구,문래근린공원,72.34
20250327,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250328,11,서울특별시,11560,영등포구,문래근린공원,64.72
20250329,11,서울특별시,11560,영등포구,문래근린공원,66
20250330,11,서울특별시,11560,영등포구,문래근린공원,60.08
20250331,11,서울특별시,11560,영등포구,문래근린공원,81.19
20250401,11,서울특별시,11560,영등포구,문래근린공원,81.19
20250402,11,서울특별시,11560,영등포구,문래근린공원,73.62
20250403,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250404,11,서울특별시,11560,영등포구,문래근린공원,65.09
20250405,11,서울특별시,11560,영등포구,문래근린공원,65.9
20250406,11,서울특별시,11560,영등포구,문래근린공원,60.08
20250407,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250408,11,서울특별시,11560,영등포구,문래근린공원,81.19
20250409,11,서울특별시,11560,영등포구,문래근린공원,73.62
20250410,11,서울특별시,11560,영등포구,문래근린공원,85.34
20250411,11,서울특별시,11560,영등포구,문래근린공원,64.96
20250313,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250314,11,서울특별시,11560,영등포구,문래예술공장,97.27
20250315,11,서울특별시,11560,영등포구,문래예술공장,97.78
20250316,11,서울특별시,11560,영등포구,문래예술공장,97.14
20250317,11,서울특별시,11560,영등포구,문래예술공장,99.48
20250318,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250319,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250320,11,서울특별시,11560,영등포구,문래예술공장,98.92
20250321,11,서울특별시,11560,영등포구,문래예술공장,97.1
20250322,11,서울특별시,11560,영등포구,문래예술공장,96.38
20250323,11,서울특별시,11560,영등포구,문래예술공장,97.27
20250324,11,서울특별시,11560,영등포구,문래예술공장,99.48
20250325,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250326,11,서울특별시,11560,영등포구,문래예술공장,99.48
20250327,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250328,11,서울특별시,11560,영등포구,문래예술공장,97.27
20250329,11,서울특별시,11560,영등포구,문래예술공장,96.38
20250330,11,서울특별시,11560,영등포구,문래예술공장,97.27
20250331,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250401,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250402,11,서울특별시,11560,영등포구,문래예술공장,99.48
20250403,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250404,11,서울특별시,11560,영등포구,문래예술공장,97.1
20250405,11,서울특별시,11560,영등포구,문래예술공장,93.65
20250406,11,서울특별시,11560,영등포구,문래예술공장,97.27
20250407,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250408,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250409,11,서울특별시,11560,영등포구,문래예술공장,99.48
20250410,11,서울특별시,11560,영등포구,문래예술공장,99.79
20250411,11,서울특별시,11560,영등포구,문래예술공장,97.4
20250313,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250314,11,서울특별시,11560,영등포구,문래창작촌,57.04
20250315,11,서울특별시,11560,영등포구,문래창작촌,77.15
20250316,11,서울특별시,11560,영등포구,문래창작촌,57.01
20250317,11,서울특별시,11560,영등포구,문래창작촌,80.46
20250318,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250319,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250320,11,서울특별시,11560,영등포구,문래창작촌,57.03
20250321,11,서울특별시,11560,영등포구,문래창작촌,57.04
20250322,11,서울특별시,11560,영등포구,문래창작촌,76.94
20250323,11,서울특별시,11560,영등포구,문래창작촌,67.92
20250324,11,서울특별시,11560,영등포구,문래창작촌,80.46
20250325,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250326,11,서울특별시,11560,영등포구,문래창작촌,80.46
20250327,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250328,11,서울특별시,11560,영등포구,문래창작촌,57.04
20250329,11,서울특별시,11560,영등포구,문래창작촌,76.94
20250330,11,서울특별시,11560,영등포구,문래창작촌,67.92
20250331,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250401,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250402,11,서울특별시,11560,영등포구,문래창작촌,80.45
20250403,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250404,11,서울특별시,11560,영등포구,문래창작촌,57.04
20250405,11,서울특별시,11560,영등포구,문래창작촌,76.95
20250406,11,서울특별시,11560,영등포구,문래창작촌,67.92
20250407,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250408,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250409,11,서울특별시,11560,영등포구,문래창작촌,80.45
20250410,11,서울특별시,11560,영등포구,문래창작촌,85.56
20250411,11,서울특별시,11560,영등포구,문래창작촌,57.03
20250313,11,서울특별시,11560,영등포구,물빛광장,57.72
20250314,11,서울특별시,11560,영등포구,물빛광장,58.02
20250315,11,서울특별시,11560,영등포구,물빛광장,56.52
20250316,11,서울특별시,11560,영등포구,물빛광장,57.73
20250317,11,서울특별시,11560,영등포구,물빛광장,60.04
20250318,11,서울특별시,11560,영등포구,물빛광장,57.72
20250319,11,서울특별시,11560,영등포구,물빛광장,56.09
20250320,11,서울특별시,11560,영등포구,물빛광장,57.9
20250321,11,서울특별시,11560,영등포구,물빛광장,57.7
20250322,11,서울특별시,11560,영등포구,물빛광장,54.07
20250323,11,서울특별시,11560,영등포구,물빛광장,56.65
20250324,11,서울특별시,11560,영등포구,물빛광장,60.04
20250325,11,서울특별시,11560,영등포구,물빛광장,56.09
20250326,11,서울특별시,11560,영등포구,물빛광장,60.04
20250327,11,서울특별시,11560,영등포구,물빛광장,57.72
20250328,11,서울특별시,11560,영등포구,물빛광장,58.02
20250329,11,서울특별시,11560,영등포구,물빛광장,54.07
20250330,11,서울특별시,11560,영등포구,물빛광장,56.65
20250331,11,서울특별시,11560,영등포구,물빛광장,56.09
20250401,11,서울특별시,11560,영등포구,물빛광장,56.09
20250402,11,서울특별시,11560,영등포구,물빛광장,58.64
20250403,11,서울특별시,11560,영등포구,물빛광장,57.72
20250404,11,서울특별시,11560,영등포구,물빛광장,57.7
20250405,11,서울특별시,11560,영등포구,물빛광장,54.13
20250406,11,서울특별시,11560,영등포구,물빛광장,56.65
20250407,11,서울특별시,11560,영등포구,물빛광장,57.72
20250408,11,서울특별시,11560,영등포구,물빛광장,56.09
20250409,11,서울특별시,11560,영등포구,물빛광장,58.64
20250410,11,서울특별시,11560,영등포구,물빛광장,57.72
20250411,11,서울특별시,11560,영등포구,물빛광장,57.92
20250313,11,서울특별시,11560,영등포구,선유도공원,71.41
20250314,11,서울특별시,11560,영등포구,선유도공원,70.25
20250315,11,서울특별시,11560,영등포구,선유도공원,75.42
20250316,11,서울특별시,11560,영등포구,선유도공원,70.49
20250317,11,서울특별시,11560,영등포구,선유도공원,75.18
20250318,11,서울특별시,11560,영등포구,선유도공원,71.41
20250319,11,서울특별시,11560,영등포구,선유도공원,71.41
20250320,11,서울특별시,11560,영등포구,선유도공원,70.09
20250321,11,서울특별시,11560,영등포구,선유도공원,70.43
20250322,11,서울특별시,11560,영등포구,선유도공원,81.88
20250323,11,서울특별시,11560,영등포구,선유도공원,67.77
20250324,11,서울특별시,11560,영등포구,선유도공원,75.18
20250325,11,서울특별시,11560,영등포구,선유도공원,75.18
20250326,11,서울특별시,11560,영등포구,선유도공원,74.04
20250327,11,서울특별시,11560,영등포구,선유도공원,71.41
20250328,11,서울특별시,11560,영등포구,선유도공원,70.45
20250329,11,서울특별시,11560,영등포구,선유도공원,81.88
20250330,11,서울특별시,11560,영등포구,선유도공원,61.44
20250331,11,서울특별시,11560,영등포구,선유도공원,75.18
20250401,11,서울특별시,11560,영등포구,선유도공원,75.18
20250402,11,서울특별시,11560,영등포구,선유도공원,74.52
20250403,11,서울특별시,11560,영등포구,선유도공원,71.41
20250404,11,서울특별시,11560,영등포구,선유도공원,70.45
20250405,11,서울특별시,11560,영등포구,선유도공원,78.28
20250406,11,서울특별시,11560,영등포구,선유도공원,67.77
20250407,11,서울특별시,11560,영등포구,선유도공원,71.41
20250408,11,서울특별시,11560,영등포구,선유도공원,75.18
20250409,11,서울특별시,11560,영등포구,선유도공원,74.52
20250410,11,서울특별시,11560,영등포구,선유도공원,71.41
20250411,11,서울특별시,11560,영등포구,선유도공원,70.32
20250313,11,서울특별시,11560,영등포구,아트리움,84.14
20250314,11,서울특별시,11560,영등포구,아트리움,84.06
20250315,11,서울특별시,11560,영등포구,아트리움,77.84
20250316,11,서울특별시,11560,영등포구,아트리움,85.21
20250317,11,서울특별시,11560,영등포구,아트리움,84.07
20250318,11,서울특별시,11560,영등포구,아트리움,84.14
20250319,11,서울특별시,11560,영등포구,아트리움,84.14
20250320,11,서울특별시,11560,영등포구,아트리움,84.09
20250321,11,서울특별시,11560,영등포구,아트리움,84.52
20250322,11,서울특별시,11560,영등포구,아트리움,91.62
20250323,11,서울특별시,11560,영등포구,아트리움,76.81
20250324,11,서울특별시,11560,영등포구,아트리움,84.07
20250325,11,서울특별시,11560,영등포구,아트리움,84.07
20250326,11,서울특별시,11560,영등포구,아트리움,88.37
20250327,11,서울특별시,11560,영등포구,아트리움,84.14
20250328,11,서울특별시,11560,영등포구,아트리움,84.19
20250329,11,서울특별시,11560,영등포구,아트리움,91.6
20250330,11,서울특별시,11560,영등포구,아트리움,76.81
20250331,11,서울특별시,11560,영등포구,아트리움,84.07
20250401,11,서울특별시,11560,영등포구,아트리움,84.07
20250402,11,서울특별시,11560,영등포구,아트리움,86.35
20250403,11,서울특별시,11560,영등포구,아트리움,84.14
20250404,11,서울특별시,11560,영등포구,아트리움,84.19
20250405,11,서울특별시,11560,영등포구,아트리움,81.89
20250406,11,서울특별시,11560,영등포구,아트리움,76.81
20250407,11,서울특별시,11560,영등포구,아트리움,84.14
20250408,11,서울특별시,11560,영등포구,아트리움,84.07
20250409,11,서울특별시,11560,영등포구,아트리움,86.35
20250410,11,서울특별시,11560,영등포구,아트리움,84.14
20250411,11,서울특별시,11560,영등포구,아트리움,84.06
20250313,11,서울특별시,11560,영등포구,양화한강공원,70.36
20250314,11,서울특별시,11560,영등포구,양화한강공원,67.67
20250315,11,서울특별시,11560,영등포구,양화한강공원,79.31
20250316,11,서울특별시,11560,영등포구,양화한강공원,67.75
20250317,11,서울특별시,11560,영등포구,양화한강공원,66.64
20250318,11,서울특별시,11560,영등포구,양화한강공원,70.36
20250319,11,서울특별시,11560,영등포구,양화한강공원,63.88
20250320,11,서울특별시,11560,영등포구,양화한강공원,66.37
20250321,11,서울특별시,11560,영등포구,양화한강공원,68.03
20250322,11,서울특별시,11560,영등포구,양화한강공원,82.56
20250313,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250314,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250315,11,서울특별시,11590,동작구,국립서울현충원,91.4
20250316,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250317,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250318,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250319,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250320,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250321,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250322,11,서울특별시,11590,동작구,국립서울현충원,91.39
20250323,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250324,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250325,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250326,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250327,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250328,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250329,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250330,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250331,11,서울특별시,11590,동작구,국립서울현충원,91.41
20250401,11,서울특별시,11590,동작구,국립서울현충원,91.41
